FLX_ANN_MOI,BEN_SEX_COD,AGE_BEN_SNDS,BEN_RES_REG,RAC,FLT_PAI_MNT,FLT_REM_MNT
201901.0,1.0,60.0,52.0,10896839.299999883,49463996.44999864,38567157.14999816
201904.0,2.0,0.0,93.0,15075107.390000014,38470488.4899979,23395381.099999186
201910.0,1.0,20.0,53.0,2574060.640000048,7891529.449999776,5317468.81000006
201910.0,2.0,70.0,93.0,26654290.860000104,115078768.92000608,88424478.05999511
201910.0,1.0,30.0,27.0,3425238.3000000403,10306941.249999672,6881702.950000031
201906.0,1.0,80.0,11.0,17325978.079999957,86641229.63000417,69315251.54999714
201911.0,1.0,50.0,28.0,8091157.019999888,27921920.70999798,19830763.689998996
201911.0,2.0,0.0,76.0,14769809.300000215,36250561.65999783,21480752.35999933
201910.0,1.0,30.0,28.0,4067313.0100000566,12880174.949999504,8812861.939999966
201907.0,1.0,50.0,84.0,27638382.85999993,82810826.78000247,55172443.91999742
201911.0,2.0,80.0,44.0,21085523.249999803,83276080.48000446,62190557.22999807
201902.0,1.0,70.0,93.0,16449047.170000136,88921644.48000495,72472597.309997
201909.0,2.0,50.0,53.0,9013377.259999951,28737042.339998234,19723665.07999908
201911.0,1.0,80.0,24.0,4464370.010000033,24198233.159998193,19733863.14999915
201902.0,1.0,60.0,75.0,19794490.049999848,89373652.48000409,69579162.42999862
201901.0,2.0,50.0,93.0,21498840.1399998,73749888.20000257,52251048.05999821
201905.0,1.0,50.0,93.0,16754430.580000047,64272365.20000082,47517934.61999733
201909.0,2.0,50.0,24.0,7722034.059999905,24210680.54999827,16488646.489999585
201912.0,2.0,70.0,24.0,9074282.099999886,33912374.49999696,24838092.39999813
201908.0,2.0,30.0,76.0,9102337.869999891,34073403.419997744,24971065.54999862
201907.0,1.0,30.0,84.0,12581855.14000001,35669306.559997864,23087451.419998743
201901.0,1.0,50.0,11.0,38536282.58999939,119331423.4000065,80795140.80999905
201906.0,2.0,0.0,93.0,13451404.509999871,34325468.82999776,20874064.319999535
201909.0,2.0,50.0,76.0,18717649.810000077,62387960.1200008,43670310.30999702
201912.0,1.0,0.0,24.0,6047563.599999885,16435663.509999115,10388099.910000114
201911.0,2.0,30.0,93.0,11747487.589999909,39393449.21999861,27645961.629998196
201904.0,2.0,80.0,93.0,25369349.24000013,151727325.84001017,126357976.59999879
201908.0,1.0,30.0,32.0,5704404.739999934,20168825.41999891,14464420.679999987
201908.0,2.0,60.0,52.0,8309546.749999871,30956148.839997686,22646602.089998644
201904.0,1.0,0.0,44.0,16028513.080000008,40087223.289998345,24058710.20999929
201908.0,1.0,80.0,52.0,4815200.729999988,27054822.259998042,22239621.52999865
201909.0,1.0,0.0,44.0,15206225.350000145,34574307.829997845,19368082.479999807
201903.0,1.0,0.0,24.0,5832327.869999907,14743174.299999215,8910846.430000115
201910.0,1.0,80.0,32.0,8939610.109999916,53219655.89000006,44280045.77999833
201901.0,1.0,80.0,93.0,13289924.089999942,89125259.81000365,75835335.72000019
201911.0,1.0,30.0,75.0,6231637.649999963,20577584.319998816,14345946.669999873
201912.0,2.0,60.0,53.0,12699716.759999955,42709511.569998756,30009794.80999827
201904.0,1.0,50.0,32.0,16335443.839999931,63056137.49000102,46720693.649997935
201910.0,1.0,50.0,32.0,18123002.249999966,68202577.91000183,50079575.6599974
201907.0,2.0,60.0,5.0,6285213.189999993,29662883.669998813,23377670.47999983
201909.0,1.0,50.0,76.0,14979168.999999939,57121895.979999706,42142726.97999779
201911.0,2.0,50.0,28.0,10177981.249999933,32545713.52999775,22367732.27999897
201905.0,1.0,30.0,24.0,2499381.1900000195,7933844.829999814,5434463.640000071
201911.0,2.0,0.0,44.0,15861937.650000153,35620286.299998365,19758348.649999697
201905.0,2.0,30.0,75.0,11228015.889999922,36813082.09999771,25585066.209998716
201901.0,1.0,50.0,75.0,16726053.209999943,59178534.30000065,42452481.08999762
201907.0,1.0,0.0,44.0,15743532.890000142,40850528.6899984,25106995.79999914
201910.0,2.0,30.0,53.0,5918797.359999923,20633368.36999894,14714571.00999971
201904.0,2.0,50.0,44.0,23593315.719999738,68387470.20000227,44794154.47999735
201908.0,1.0,0.0,93.0,9144905.719999796,26234905.999997977,17090000.27999988
201910.0,1.0,50.0,93.0,18880981.19999984,69557667.79000126,50676686.58999758
201908.0,1.0,20.0,84.0,6165954.829999836,18151842.08999886,11985887.260000035
201908.0,1.0,40.0,5.0,2707454.8699999885,11140625.609999858,8433170.740000026
201909.0,1.0,80.0,53.0,4866471.559999973,30334068.959998187,25467597.39999883
201906.0,2.0,0.0,84.0,22629361.199999966,53436282.51999959,30806921.319998726
201911.0,2.0,60.0,28.0,11546230.250000017,41639967.35999873,30093737.109998114
201902.0,1.0,70.0,76.0,16781127.110000074,87120403.08000484,70339275.96999866
201904.0,2.0,30.0,44.0,12799365.929999912,39217241.18999886,26417875.259998158
201911.0,2.0,60.0,27.0,10385682.34000004,35641820.06999795,25256137.72999828
201902.0,2.0,20.0,24.0,2887481.7900000215,8733068.369999677,5845586.5800001025
201912.0,1.0,60.0,27.0,10094136.599999825,47110054.739998914,37015918.1399974
201907.0,1.0,40.0,27.0,5501103.959999981,15967752.339999368,10466648.379999967
201907.0,1.0,20.0,27.0,2286596.590000026,6520701.219999866,4234104.630000075
201911.0,2.0,20.0,27.0,3246821.7900000215,9769999.76999972,6523177.980000043
201907.0,1.0,0.0,52.0,9964961.009999903,25663087.349998403,15698126.340000018
201908.0,2.0,50.0,27.0,6688282.2099998435,21805315.729998402,15117033.519999538
201908.0,2.0,30.0,24.0,3170365.7400000473,11279737.60999949,8109371.870000074
201912.0,2.0,40.0,75.0,17873574.01999997,48480427.01999922,30606852.99999806
201902.0,2.0,0.0,32.0,15094497.219999997,36211417.649998136,21116920.42999958
201912.0,1.0,60.0,53.0,10784596.07999993,52456865.890000485,41672269.80999773
201904.0,2.0,0.0,32.0,16910498.64000028,39658430.43999847,22747931.799999498
201908.0,1.0,80.0,53.0,4103441.079999998,27815139.949998304,23711698.869998775
201902.0,2.0,80.0,5.0,3626514.9499999858,28832350.359999515,25205835.409999885
201912.0,2.0,20.0,11.0,28839294.239999738,70362906.70000237,41523612.45999689
201911.0,2.0,50.0,5.0,5904274.289999959,23810170.12999919,17905895.839999866
201908.0,2.0,20.0,11.0,18780085.45000014,49942093.22999894,31162007.77999712
201901.0,1.0,70.0,52.0,8844917.209999882,41478315.89999911,32633398.689998608
201903.0,2.0,60.0,11.0,44578690.0799985,131542041.31000747,86963351.22999732
201908.0,2.0,40.0,44.0,12524568.719999978,36198105.6699985,23673536.949998964
201907.0,1.0,40.0,28.0,6137379.969999938,18895265.829998884,12757885.859999822
201907.0,2.0,30.0,93.0,12674314.069999816,41653140.41999857,28978826.349998258
201904.0,2.0,50.0,75.0,22308445.45999958,68279204.52000137,45970759.05999661
201901.0,2.0,80.0,44.0,22856703.89999977,88664175.21000187,65807471.30999814
201910.0,1.0,0.0,84.0,25338503.189999744,66801010.850000426,41462507.659997545
201911.0,1.0,30.0,32.0,7169226.499999894,24335594.859998997,17166368.359999854
201905.0,1.0,30.0,27.0,2970115.8800000334,9419990.869999738,6449874.990000056
201904.0,2.0,50.0,28.0,11348157.040000007,35478599.75999787,24130442.71999847
201912.0,2.0,40.0,44.0,18881505.169999823,48885561.20000008,30004056.029998492
201909.0,2.0,20.0,28.0,3910387.72000005,12378689.809999479,8468302.090000026
201912.0,1.0,0.0,27.0,6481278.179999892,15560034.429999156,9078756.250000112
201905.0,2.0,30.0,84.0,18388434.569999892,57174074.43000099,38785639.85999779
201905.0,1.0,80.0,32.0,8164420.949999883,48653723.030000284,40489302.07999847
201901.0,1.0,0.0,76.0,14383385.019999994,45887819.04999872,31504434.029999018
201903.0,1.0,60.0,44.0,22065114.349999737,87754013.54000416,65688899.18999825
201905.0,1.0,70.0,32.0,12952103.219999967,72032846.27000293,59080743.04999766
201906.0,2.0,60.0,28.0,11191486.559999978,40550264.039998665,29358777.47999807
201910.0,2.0,80.0,44.0,24133067.42999978,95069455.35000484,70936387.91999759
201910.0,2.0,70.0,53.0,11737940.580000063,45765914.03999967,34027973.459997274
201909.0,2.0,40.0,76.0,14614911.469999826,44389027.66999929,29774116.19999846
201910.0,2.0,40.0,32.0,18212539.67999993,53967655.31,35755115.629997775
201907.0,1.0,40.0,44.0,13822143.44999988,39023139.22999868,25200995.779998872
201911.0,2.0,0.0,93.0,14521128.230000058,35908516.429998,21387388.199999485
201911.0,2.0,50.0,75.0,19918133.79999989,62351508.11000059,42433374.30999778
201903.0,1.0,40.0,76.0,11820370.229999881,37035213.86999855,25214843.63999869
201911.0,1.0,50.0,93.0,15971560.110000053,60054094.700000614,44082534.58999736
201909.0,1.0,80.0,75.0,11739319.629999911,70223482.32000259,58484162.68999851
201910.0,1.0,30.0,32.0,8453243.569999892,27745586.499998342,19292342.929999378
201912.0,2.0,60.0,28.0,13066313.5100001,45159850.15999958,32093536.649998095
201902.0,2.0,0.0,28.0,7632359.289999786,19898594.27999899,12266234.990000024
201909.0,2.0,0.0,32.0,17134193.630000077,38477703.519998066,21343509.889999345
201905.0,2.0,50.0,52.0,11954292.579999886,34779705.07999822,22825412.49999912
201907.0,2.0,20.0,76.0,9209008.389999686,29343122.309997357,20134113.919999328
201908.0,2.0,80.0,44.0,18806471.120000023,78016490.25000258,59210019.12999709
201904.0,2.0,80.0,27.0,9474903.779999917,43228321.15999949,33753417.379997894
201911.0,1.0,40.0,52.0,6568380.4299999345,19075205.21999897,12506824.78999991
201901.0,2.0,70.0,52.0,10476784.779999971,39257583.2499987,28780798.46999805
201911.0,2.0,50.0,84.0,28476932.71999963,80996366.38000329,52519433.65999721
201911.0,2.0,50.0,11.0,49986081.739998646,131729819.53000742,81743737.78999737
201902.0,1.0,60.0,24.0,7670103.869999886,35390170.81999752,27720066.949998043
201901.0,1.0,30.0,27.0,3058056.190000034,9586944.699999737,6528888.510000038
201911.0,1.0,0.0,53.0,7398465.389999873,19178678.709999178,11780213.320000123
201905.0,2.0,30.0,27.0,4785007.799999953,15081286.909999382,10296279.110000025
201912.0,2.0,80.0,76.0,24713803.429999996,133901807.660005,109188004.22999768
201912.0,2.0,80.0,27.0,9907536.029999956,43028020.93999942,33120484.909997534
201912.0,1.0,30.0,75.0,7410376.999999841,22940975.539998602,15530598.539999817
201902.0,1.0,30.0,53.0,3047405.8400000264,9869082.509999694,6821676.67
201909.0,2.0,30.0,5.0,3206286.159999994,13110087.699999778,9903801.53999992
201905.0,2.0,80.0,24.0,7827772.709999841,34803403.409997776,26975630.699998334
201911.0,2.0,30.0,28.0,5383665.820000007,17711625.499999147,12327959.680000005
201903.0,1.0,20.0,76.0,5393828.859999923,17018115.8899993,11624287.029999977
201903.0,2.0,50.0,93.0,23815159.359999593,75826731.94000198,52011572.57999734
201908.0,2.0,30.0,32.0,8782114.119999819,31547092.559997592,22764978.439998638
201903.0,1.0,80.0,93.0,12594826.539999934,81302486.10000291,68707659.55999795
201906.0,1.0,60.0,52.0,10226947.879999941,47414117.899999745,37187170.01999806
201906.0,2.0,40.0,52.0,8956288.929999886,25319306.46999855,16363017.539999828
201902.0,1.0,0.0,75.0,13106571.979999982,35041129.31999777,21934557.33999939
201911.0,2.0,80.0,76.0,22703545.949999887,123988632.87000531,101285086.91999713
201911.0,2.0,60.0,84.0,28963019.839999627,94809622.87000445,65846603.02999706
201905.0,1.0,0.0,53.0,7464892.019999892,19619657.099999126,12154765.079999924
201907.0,1.0,40.0,93.0,12083079.569999795,38531680.35999843,26448600.789998423
201903.0,1.0,0.0,44.0,16675888.01000013,40562970.69999873,23887082.68999927
201909.0,1.0,80.0,44.0,10775548.109999906,50712059.31999999,39936511.209998414
201907.0,1.0,60.0,52.0,11198387.159999834,50856758.1099999,39658370.949997276
201910.0,1.0,50.0,28.0,9836022.969999846,33824923.17999798,23988900.209998656
201908.0,1.0,50.0,27.0,5179545.889999952,19445543.889998753,14265997.99999966
201904.0,2.0,30.0,28.0,5846189.90999995,19475262.439998943,13629072.530000076
201905.0,1.0,80.0,53.0,5130575.429999985,30435496.95999797,25304921.529998563
201905.0,1.0,50.0,75.0,16511643.67000011,56974059.170000106,40462415.49999776
201903.0,2.0,30.0,93.0,13079001.139999727,41864973.279999,28785972.13999869
201909.0,2.0,30.0,28.0,5245550.599999972,17759286.09999899,12513735.499999875
201909.0,2.0,80.0,11.0,28248541.60000023,132101094.20000915,103852552.59999713
201904.0,2.0,40.0,32.0,16542545.699999934,50285416.08000023,33742870.37999802
201904.0,1.0,20.0,84.0,8868738.679999717,25360570.91999773,16491832.239999743
201908.0,1.0,70.0,52.0,6414415.809999852,33376975.049997047,26962559.239998143
201910.0,1.0,80.0,28.0,5746279.35999993,31880063.639997646,26133784.279998474
201910.0,2.0,0.0,75.0,16485407.1800001,38631552.569998085,22146145.389999334
201901.0,1.0,80.0,27.0,4777194.89999999,26580772.579998326,21803577.679999135
201910.0,2.0,70.0,44.0,23444704.569999974,82292326.88000469,58847622.30999644
201904.0,1.0,50.0,44.0,19441829.749999877,62379105.90000052,42937276.149997845
201908.0,1.0,70.0,32.0,9394383.64999989,60152271.210002966,50757887.559997395
201908.0,1.0,30.0,44.0,6267327.8099999195,19562897.469998855,13295569.659999767
201912.0,1.0,80.0,11.0,19494709.13000017,93294340.10000363,73799630.96999723
201906.0,2.0,40.0,32.0,15186383.69999997,46412869.64999905,31226485.94999825
201908.0,2.0,50.0,44.0,17329867.78000008,53914187.62999997,36584319.84999803
201907.0,1.0,0.0,27.0,6162502.619999861,15400740.449999215,9238237.830000088
201901.0,2.0,70.0,27.0,8572130.339999763,34653061.39999768,26080931.0599982
201911.0,1.0,70.0,24.0,6717281.959999842,33428663.299996916,26711381.339997984
201906.0,1.0,20.0,93.0,4845200.009999945,16978918.27999911,12133718.270000026
201901.0,2.0,50.0,53.0,9816762.319999894,31704111.969998006,21887349.649998993
201901.0,2.0,80.0,32.0,18182449.579999994,93784658.90000306,75602209.31999831
201904.0,1.0,30.0,32.0,7772307.619999889,25785981.70999894,18013674.089999776
201910.0,2.0,20.0,24.0,3283398.9900000305,10359172.349999622,7075773.360000089
201907.0,2.0,60.0,32.0,22693823.589999884,87518518.27000375,64824694.67999764
201911.0,2.0,70.0,28.0,10024621.179999901,39988361.20999909,29963740.029998295
201906.0,2.0,60.0,44.0,23144434.319999684,75479453.92000255,52335019.59999711
201903.0,1.0,70.0,32.0,12825877.379999908,69341435.67000331,56515558.28999831
201908.0,2.0,40.0,28.0,5657007.47999993,17945277.679998863,12288270.199999873
201910.0,1.0,30.0,5.0,1863324.1699999962,7666116.220000002,5802792.050000039
201911.0,2.0,50.0,32.0,18911764.9799999,63922574.50000108,45010809.51999755
201902.0,2.0,30.0,53.0,4959258.939999974,17149108.459999368,12189849.519999905
201910.0,1.0,60.0,32.0,18816384.349999927,98911623.34000573,80095238.98999992
201906.0,2.0,70.0,75.0,21881427.710000303,82779490.16000324,60898062.449996516
201904.0,1.0,80.0,76.0,13132968.350000037,85522014.09000409,72389045.74000002
201907.0,2.0,50.0,44.0,24996881.56999976,70684192.42000169,45687310.84999757
201901.0,1.0,60.0,11.0,33858030.3799996,143884455.0200088,110026424.63999964
201907.0,1.0,70.0,53.0,8649258.029999837,42779736.26999912,34130478.23999764
201909.0,1.0,50.0,32.0,14726417.689999904,57745048.510001116,43018630.81999768
201906.0,1.0,20.0,5.0,954878.2400000052,4258759.600000007,3303881.359999982
201908.0,2.0,50.0,11.0,32889551.0999999,97450620.99000536,64561069.88999413
201909.0,2.0,40.0,24.0,5946007.539999904,17255498.16999914,11309490.629999889
201912.0,1.0,40.0,28.0,6783708.3699999275,19588484.78999908,12804776.419999808
201901.0,2.0,40.0,44.0,16331099.530000057,45748531.579999276,29417432.049998596
201908.0,2.0,50.0,5.0,5464490.809999986,22974149.13999923,17509658.32999983
201902.0,1.0,20.0,76.0,5400130.699999902,17508596.85999909,12108466.159999996
201907.0,2.0,70.0,44.0,22106336.950000197,77503018.57000439,55396681.61999626
201911.0,1.0,80.0,32.0,7859170.899999829,46027874.44999979,38168703.5499984
201909.0,2.0,30.0,53.0,4859234.429999987,17202962.56999931,12343728.13999987
201912.0,2.0,0.0,5.0,3614204.210000001,10824364.62999986,7210160.4200001005
201901.0,1.0,60.0,93.0,18077106.559999887,99202388.8600055,81125282.29999954
201909.0,1.0,50.0,44.0,17486580.670000043,56246860.850000255,38760280.17999812
201912.0,1.0,30.0,84.0,12302881.249999816,35044956.319997884,22742075.069999017
201908.0,1.0,80.0,44.0,9946181.179999916,47624954.19000063,37678773.009998016
201906.0,1.0,70.0,53.0,7441078.069999865,38647589.66999853,31206511.59999814
201905.0,2.0,0.0,52.0,10079500.739999881,23477372.489998646,13397871.749999821
201905.0,1.0,70.0,76.0,17212497.02000015,92212928.23000447,75000431.20999831
201912.0,2.0,60.0,5.0,5931595.379999968,28105002.719999183,22173407.339999855
201907.0,2.0,80.0,75.0,24261887.239999883,118440203.74000576,94178316.49999791
201911.0,1.0,30.0,28.0,3384700.320000031,10589152.079999704,7204451.7600001125
201905.0,1.0,70.0,11.0,26423274.32000057,116135841.7000071,89712567.37999557
201901.0,2.0,70.0,5.0,4180165.1899999743,25404610.559999276,21224445.36999979
201911.0,1.0,60.0,32.0,16335561.449999925,88366882.42000209,72031320.96999812
201901.0,2.0,0.0,27.0,6695308.159999854,15390927.519999325,8695619.360000152
201904.0,1.0,40.0,27.0,5298170.739999995,16106224.069999311,10808053.32999996
201912.0,1.0,30.0,53.0,3659397.260000059,11629296.839999577,7969899.58000011
201906.0,1.0,50.0,32.0,15483297.949999925,59430049.90000085,43946751.949997805
201908.0,2.0,0.0,44.0,11574157.429999966,26325854.58999784,14751697.159999687
201901.0,2.0,60.0,44.0,23410960.439999633,78983052.45000379,55572092.0099977
201901.0,2.0,40.0,93.0,16099566.629999949,49922328.05999986,33822761.42999798
201911.0,2.0,80.0,24.0,7772943.209999826,34075217.91999762,26302274.709998503
201903.0,1.0,50.0,75.0,17106689.25000005,58092108.15000079,40985418.899997875
201910.0,2.0,80.0,52.0,12179476.360000052,51309225.420000896,39129749.05999788
201910.0,2.0,80.0,93.0,27604319.580000196,164227393.68001807,136623074.0999978
201901.0,2.0,70.0,11.0,34922265.09000012,123671422.69000679,88749157.59999731
201911.0,2.0,20.0,5.0,1850975.1199999982,7704330.709999983,5853355.590000009
201903.0,1.0,40.0,53.0,5976150.799999922,17947726.919999197,11971576.11999983
201910.0,2.0,20.0,53.0,4082869.2200000444,13360543.369999485,9277674.150000041
201906.0,2.0,60.0,24.0,9178026.179999825,31168042.579997092,21990016.39999881
201903.0,1.0,80.0,52.0,5976726.109999944,30038361.239998106,24061635.129998658
201908.0,1.0,70.0,28.0,5671392.889999879,33823641.84999691,28152248.959997732
201901.0,2.0,80.0,11.0,30781540.149999935,142332539.79000732,111550999.63999873
201902.0,1.0,0.0,11.0,36744813.029998966,100573921.72000322,63829108.68999738
201907.0,2.0,80.0,93.0,26334174.150000054,153634772.09001458,127300597.93999666
201907.0,2.0,50.0,52.0,13044150.93000002,37192785.559998855,24148634.629998855
201908.0,2.0,20.0,44.0,7472529.38999971,22502588.099998068,15030058.709999995
201905.0,2.0,20.0,52.0,4809719.859999982,15101846.009999095,10292126.150000017
201903.0,1.0,20.0,52.0,2891535.2300000424,8584308.939999774,5692773.710000123
201911.0,2.0,20.0,28.0,3842578.310000024,11944058.229999432,8101479.920000045
201907.0,1.0,0.0,76.0,14173092.830000173,42107502.44999869,27934409.619999073
201905.0,2.0,30.0,32.0,12296159.069999881,41098046.68999915,28801887.619998213
201910.0,2.0,40.0,76.0,18006018.33,53283646.12000006,35277627.78999782
